Author,Title,Content
Gabrielle Fonrouge,"Rite Aid files for bankruptcy amid slowing sales, opioid litigation","In this article
Rite Aid
filed for Chapter 11 bankruptcy protection in New Jersey on Sunday and said it would begin restructuring to significantly reduce its debt.
The company said it reached a deal with creditors on a restructuring plan that includes evaluating its retail footprint and closing underperforming locations.
Rite Aid also said lenders agreed to extend $3.45 billion in new funding to “provide sufficient liquidity” as it embarks on its restructuring plan.
The beleaguered drugstore chain has been grappling with slowing sales, mounting debt and a slew of lawsuits that allege the company helped fuel the nation’s opioid epidemic by oversupplying painkillers. 
During its most recent quarter ended June 3, revenue fell to $5.65 billion, down from $6.01 billion in the year-ago period. Its net loss widened to $306.7 million, or $5.56 per share, compared with a net loss of $110.2 million, or $2.03 per share, in the same period a year earlier. 
As a result of the rough quarter, Rite Aid lowered its fiscal 2024 outlook and warned investors it expects to lose between $650 million and $680 million for the full year, which is slated to end in late February.
Rite Aid’s retail pharmacy segment has long been a key growth driver for the company, but that hasn’t been enough to offset its mounting losses.
Plummeting demand for Covid vaccines and testing, a membership reduction in the company’s prescription drug plan, and a loss of customers from its Elixir pharmacy benefits business have contributed to a slowdown in revenue at the struggling drug chain.
On Sunday, the company appointed Jeffrey Stein as its new chief executive officer and chief restructuring officer as well as a member of its board. Elizabeth Burr had been serving as interim CEO since January and will remain on the company’s board.
Rite Aid Chairman Bruce Bodaken said in a statement: “Jeff is a proven leader with a strong track record of guiding companies through financial restructurings. We look forward to benefitting from his contributions and leveraging his expertise as we strengthen Rite Aid’s foundation and position the business for long-term success.”
Stein said he has “tremendous confidence in this business and the turnaround strategy that has been developed in recent months.”
Drugstores like Rite Aid have faced an existential crisis as shoppers increasingly turn to retailers like Amazon
, Target
, Walmart
and others for toothpaste, shampoo and other staples — often at a cheaper price and with the convenience of delivery to customers’ doors.
Rite Aid has also struggled to keep up with its bigger rivals, CVS
and Walgreens
, as those companies have pivoted to a health-care focus and made sizable investments to match.
CVS has opened in-store Minute Clinics, which resemble walk-in urgent-care facilities, and turned more of its stores into HealthHubs, or locations with a longer list of medical services. 
It has expanded its reach in health care by acquiring Caremark, one of the largest pharmacy benefits managers, health insurer Aetna and, most recently, primary-care company Oak Street Health.
Walgreens has also struck pricey deals to expand its reach in health care. It’s become the majority owner of primary-care company VillageMD and plans to open up doctor offices next to many of its drugstores. 
Newer — and well-capitalized — health-care entrants have also intensified the competitive threat. Amazon closed its acquisition of primary-care provider One Medical in a $3.9 billion deal earlier this year and acquired online pharmacy PillPack in 2018. Walmart, which has pharmacies in its thousands of stores, has opened a growing network of medical clinics in parts of the country.
Rite Aid’s financial position and competitive disadvantages are compounded by the many lawsuits it’s facing that allege the company contributed to the nation’s opioid epidemic by knowingly filling prescriptions for painkillers that did not meet legal requirements.
The Department of Justice filed a suit against Rite Aid earlier this year, claiming that it violated the Controlled Substances Act by filling thousands of unlawful prescriptions for controlled substances such as fentanyl and oxycodone.
Rite Aid has asked a court to dismiss the department’s lawsuit and denied allegations it filled unlawful opioid prescriptions.
— CNBC’s Christine Wang contributed to this report."
Laya Neelakandan,An Absolut Vodka and Sprite canned cocktail is coming next year,"In this article
Coca-Cola
is teaming up with Pernod Ricard
to launch a new ready-to-drink and premixed cocktail beginning 2024, the companies announced Monday.
The new cocktail will contain a mix of Absolut Vodka and Sprite, the companies said. The drink will be available in two versions with Sprite and Sprite Zero Sugar. The debut is planned for early next year in select European countries including the United Kingdom, the Netherlands, Spain and Germany.
The canned cocktail industry has been growing in popularity in the past couple of years, with a 2022 report from the Distilled Spirits Council of the U.S. finding ready-to-drink beverages to be the fastest-growing spirits category in both revenue and volume. The announcement didn’t say when the Absolut and Sprite drinks would hit the U.S. market.
The new drinks join a host of expanding alcoholic beverages in Coke’s portfolio in the past few years, including last year’s Jack-and-Coke cocktail in a can.
“We are expanding in the alcohol ready-to-drink space, including products that use select brands from our core portfolio,” said James Quincey, CEO and chair of Coca-Cola, in a statement. “We are excited about our new relationship with Pernod Ricard and look forward to the introduction of Absolut & Sprite.”
Vodka is already one of the most popular bases for alcoholic ready-to-drink beverages, and lemon-lime soft drinks such as Sprite are one of the most popular mixers in premixed cocktails."
Sarah Whitten,Taylor Swift Eras Tour is the highest-grossing domestic concert film ever,"In this article
Box office analysts became Swifties in the lead-up to Taylor Swift’s Eras Tour concert film release, estimating blockbuster-style opening weekend numbers.
And Swift delivered.
While the pop singer fell short of the $100 million benchmark, domestic ticket sales still topped $95 million, according to distributor AMC Entertainment.
The theater chain provided a range of $95 million to $97 million for the film’s opening weekend on Sunday, with expectations that an official figure will be provided on Monday once all tickets have been tallied.
“The film’s debut is an undeniable tentpole-level success despite the challenges of predicting what it might achieve,” said Shawn Robbins, chief analyst at BoxOffice.com. “Swift, her fans, and theatrical exhibition should all be celebrating the results.”
Already, the film has shattered records, becoming the highest-grossing concert film release domestically, surpassing Justin Beiber’s “Never Say Never” film release, which hauled in $73 million over the course of its run in theaters in 2011, in a single weekend. And it easily beat Miley Cyrus’ “Best of Both Worlds” record opening of $31.1 million from 2008.
Swift’s Eras Tour film is also the widest-released concert film in history, arriving in more than 3,850 domestic locations during its debut.
Monday’s official tally will unveil if Swift was able to capture the highest opening of October, currently held by 2019′s “The Joker” ($96.2 million), and if it is the sixth or seventh-highest opening of 2023. Disney’s “The Little Mermaid” secured $95.6 million when it opened in May.
There’s also a possibility that word of mouth and fan’s love of Swift could send more moviegoers to theaters on Sunday, pushing it closer to that $100 million figure.
“As cautioned in recent weeks, forecasts were always going to be incredibly volatile given the highly unique nature of this release,” Robbins said. “Variables such as average ticket price, assessing how frontloaded Swift’s fan base would make the film’s presales, and whether or not any traditional marketing would bring out non-Swifties all weighed heavily on the wide range of possible outcomes.”
Initially, expectations said Swift could tally between $40 million and $60 million on Friday, on her way to an opening weekend draw of as much as $150 million. The film scored $39 million on Friday, just shy of the forecasted range and included $2.8 million from last-minute Thursday night previews, which were announced less than 24 hours before they were available for purchase.
“Swift’s excitement-inducing reputation and the unprecedented nature of the release led to a massive outpouring of interest in the film certainly contributed to some overblown expectations of a $100 million plus weekend,” said Paul Dergarabedian, senior media analyst at Comscore. “But that should not detract from the enormity of this box office achievement.”
A whopping 60% of tickets for the weekend were bought in advance, according to data from EntTelligence, one of the highest rates the movie data firm has ever seen. Typically, big tentpoles see 40% of tickets sold ahead of time.
Around 4.8 million people were estimated to have attended the film over the weekend, with an average ticket price of $20.75, EntTelligence reported. Nearly 80% of the audience was female.
International box office figures were not immediately available on Sunday, but with a solid domestic opening, expectations are high that the film can surpass the $262.5 million global haul of “Michael Jackson’s This Is It” during its limited run in theaters.
Swift’s film has weekend-only engagements in theaters, instead of daily screenings, so comparisons to other releases will be difficult in the coming weeks, but weekend-to-weekend figures will be comparable.
“The question now is what the Swift film will do for an encore in the coming days and weeks,” Dergarabedian said. “Reports of a spectacular in-theater experience bodes well for the long-term playability of the film and guarantees the film will easily eclipse the $100 million mark in the domestic market.”"
Amelia Lucas,Halloween is candy’s biggest holiday. Here’s how Snickers maker Mars prepares,"In this article
For 11 months of the year, Tim LeBel is Mars Wrigley’s president of sales. But for the month of October, he dons a new title: chief Halloween officer.
For decades, the fall holiday has been the biggest day of the year for candy makers. In recent years, Halloween has also stretched to become a three-month season for Mars and rivals such as Hershey
, Ferrero and Mondelez
, and the retailers who stock their candy.
The National Retail Federation predicts consumers will spend $3.6 billion on Halloween candy this year, up from $3.1 billion last year, even as many shoppers pull back spending elsewhere.
“We know that during difficult economic times, consumers are particularly interested in enjoying kind of the simple things in life … like Halloween,” Hershey CEO Michele Buck told investors in July on the company’s quarterly conference call.
Unlike Hershey, family-owned Mars doesn’t report its financial results, but disclosed nearly $45 billion in annual revenue in 2021. While best known for a candy portfolio that includes M&M’s, Snickers, Three Musketeers and Twix, Mars also makes ice cream, chewing gum and pet food.
With the stakes so high for Halloween, Mars starts planning for the holiday two years in advance. LeBel said he sits down with key retailers to discuss trends across flavors, packaging and sustainability.
“A lot of those things take two years to develop and execute to bring to market,” LeBel told CNBC. “So the things we looked at in 2021, you’re starting to see this year in 2023.”
That’s phase one of planning. The next stage happens in the three weeks of November after last Halloween. Mars once again sits down with retailers, this time for a post mortem on its candies’ performance.
“What items did we not make enough of? What items maybe went off trend?” LeBel said.
This year, Mars has a couple of tricks up its sleeve, such as Skittles Shriekers. Each bag includes classic Skittles with a few sour-flavored ones that look the same as the rest of the bag.
The company is also leaning into online shopping. Last year, roughly a third of consumers bought Halloween items online. This year, Mars has teamed up with digital convenience store Gopuff to make sure everyone has enough candy to pass out on Halloween. Consumers whose stash is running low can visit MMsHalloweenRescueSquad.com and receive a delivery of a free backup supply of Mars candy in under an hour in participating locations, while supplies last.
But Mars’ Halloween plans will always include the classics, such as its Snickers bars, which are the second best-selling Halloween candy, trailing only Hershey’s Reese’s cups. Three of Mars’ variety bags cracked the top 10 for most popular assortments, according to the company.
Retailers’ insights may lead Mars to pivot its plans for the next Halloween season, which starts just nine months later, before temperatures cool and pumpkin spice lattes return to Starbucks’
menu.
″[Retailers] realize that having our portfolio on display from August through October captures multiple consumer occasions,” LeBel said.
Those moments include picking up a variety pack of candy during back-to-school shopping, snacking during spooky movie nights and the all-important trick-or-treating on Halloween.
Still, 48% of Halloween candy sales happen during the last week of October, according to LeBel. Those last-minute shoppers mean that candy manufacturers and retailers need to be ready to meet that demand.
All of Mars’ planning has paid off this year. The company exceeded its production targets this Halloween season.
“I actually still have some in our warehouses, ready to ship,” LeBel said.
Correction: This article has been updated to correct the link to Mars’ collaboration with Gopuff."
John Rosevear,What to make of the UAW’s shifting strike tactics after the latest escalation,"In this article
DETROIT – A shift in strategy by the United Auto Workers union this week has some analysts wondering if the parties are — perhaps, counterintuitively — getting closer to a deal.
On Wednesday the union initiated a surprise work stoppage at Ford Motor’s
Kentucky Truck Plant. The strike involves 8,700 workers and affects the most crucial plant, by far – responsible for $25 billion in revenue annually – that the union has walked out on since the strikes began Sept. 15. It’s expected to quickly have a ripple effect on other Ford plants and suppliers.
It also ushered in what UAW President Shawn Fain characterized as a “new phase” of strikes and contract negotiations with Ford, General Motors
and Chrysler-parent Stellantis
, giving the union the element of surprise to keep the automakers on edge during the ongoing negotiations, Fain told members in a Friday presentation.
“We’re entering a new phase of this fight and it demands a new approach,” Fain said Friday. “We’re done waiting until Fridays to escalate our strike.
“We are prepared at any time to call on more locals to stand up and walk out,” he said.
Until this week, Fain had announced all of the union’s new strikes on Fridays, during what has become a weekly livestreamed update for union members.
Some Wall Street analysts and industry experts think this week’s shift in strategy could be a sign that UAW leaders feel a deal with Ford is close, and that they’re increasing pressure as a tactic to get the deal over the finish line — and to help sell a potential tentative deal to their members.
“We continue to believe the escalation at [Ford] this week is a sign the talks may be coming to an end. KY Truck is likely Ford’s most profitable plant, and therefore the strike is the highest level of escalation, aside from a national strike,” Wells Fargo analyst Colin Langan wrote in a Friday note. “This escalation would likely be done to push for final terms.”
But the UAW’s leaders may be looking one more step ahead, to the process of selling a tentative deal with Ford to their members. The thinking is that to convince members to ratify a potential new contract, UAW President Shawn Fain and the union’s leadership will need to convince autoworkers that the union has fought as hard as possible to have their demands met. Striking Ford’s most profitable factory might be one way to do that.
Wolfe Research’s Rod Lache argued the Kentucky strike may allow UAW leadership to claim that they did all that could be done, especially if it leads to one or two more concessions from Ford.
“In another week or two, Fain should be able to credibly announce that he has forced Ford into one last capitulation (battery plants?), and that UAW members have secured the last few ounces of wage, benefits, and job protection concessions that they can get,” Lache wrote Thursday to investors.
Only about 34,000 U.S. automakers with the companies, or roughly 23% of UAW members covered by the expired contracts with the Detroit automakers, are currently on strike.
“Hitting a very high-dollar, high-profitable plant, it certainly gets Ford’s attention very quickly,” said Art Wheaton, a labor professor at the Worker Institute at Cornell University. “It also sends a huge message to Stellantis and General Motors.”
Wheaton argues the escalation in Kentucky may just be the beginning. There are plenty more plants the union could hit for each of the automakers, including the full-size pickup truck plants owned by all three and large SUV plants at GM and Stellantis.
GM avoided a strike at its most profitable SUV plant in Texas last week with a last-minute offer to include battery cell plant workers under the company’s national agreement, however details regarding how that will be done are believed to be still being negotiated.
While Fain declined to expand strikes against GM and Stellantis Friday, Wells Fargo’s Langan thinks that doesn’t necessarily mean they’re spared.
“The lack of GM & STLA strike today, even though both have not matched F’s offer, would be consistent with the UAW holding out the most profitable plants for a final push,” he wrote in a Friday note.
All of that tea-leaf reading aside, rapid escalation-turned-resolution is just one potential outcome.
Another includes the automakers holding out for the union to deplete its resources, specifically its strike and defense fund. Or, the UAW could continue rotating strikes or filing additional unfair labor practice charges against the companies. Yet another outcome could see the sides seeking mediation or legal resources.
“I think they’ve got to be getting close to some sort of an agreement, or you just have to conclude a reasonable deal is not in the making — and that this is really more a matter of a test of will than anything else,” said Marick Masters, a business professor at Wayne State University in Detroit who specializes in labor issues.
An automaker also could submit what’s known as a “last, best and final offer,” which, as it states, is typically a final proposal when bargainers have reached an impasse.
Ford may be close to that point. An executive said Thursday the automaker was “at the limit” of what it can offer UAW in terms of economic concessions.
The Detroit automakers have largely given into many of the union’s demands, but not all of them.
The companies haven’t waved the white flag on demands for a 32-hour workweek — which was always a nonstarter for the companies and which has largely fallen out of union talking points — and a 40% wage increase.
Ford was up to a record 23% wage increase in its recent contract proposal, with the others not far behind.
Then there’s the outstanding issues of benefits for retirees as well as a return to traditional pension plans and future battery plant jobs and workers.
Industry experts and sources familiar with the talks believe regardless of the outcome, the contracts will have ripple effects on the companies potentially in the way of reorganizations, cost cuts and future investments and jobs.
A former high-ranking bargainer for one of the automakers told CNBC that it’s nearly guaranteed that the companies will cut union jobs through product allocation, plant closures or other means to offset increased labor costs once the contracts are set.
“They’re going to have to pay up. The question is how much,” said the longtime bargainer, who agreed to speak on the condition of anonymity. “This ends up with fewer jobs. That’s how the automakers cut costs.”"
Annika Kim Constantino,"Pharmacy staff from Walgreens, other chains could stage another walkout","In this article
Pharmacy staff from Walgreens
are laying the groundwork for a nationwide walkout and multiple rallies at the end of October to protest unsatisfactory working conditions, and are in talks with employees from other retail pharmacies about joining them, CNBC has learned.
Those efforts, which are still in the planning stages, reflect the growing discontent among retail pharmacy staff, who have complained for years about having to grapple with understaffed teams and increasing work expectations imposed by corporate management. The Covid pandemic only exacerbated those issues, as new duties like testing and vaccination stretched pharmacists and technicians even thinner. 
Those frustrations came to a head in recent weeks, as some pharmacy staff from Walgreens locations around the country and CVS
stores in the Kansas City area engaged in separate walkouts. Those demonstrations – and the planning for a broader work stoppage – add to what has been one of the most active years for the labor movement in recent U.S. history.
A Walgreens organizer, an employee of the chain who asked to remain anonymous for fear of retaliation, said the walkouts are scheduled for Oct. 30 to Nov. 1. Another organizer named Shane Jerominski, an independent pharmacist who used to work for Walgreens, confirmed those dates. Jerominski is a pharmacy labor advocate who has been actively involved in organizing recent walkouts. 
The Walgreens organizer said they have been in talks with pharmacy staff from other retail chains about participating in the group walkout. The person sees nationwide walkouts across several retail pharmacy chains as the “next step” in the fight against current working conditions.
A Walgreens spokesperson redirected CNBC to the company’s earlier statement in response to the walkouts pharmacy staff held this week.
The spokesperson touted the company’s pharmacy teams in that statement, noting that they work “tirelessly to serve our communities” at nearly 9,000 store locations across the U.S. The spokesperson also acknowledged that the “last few years have required an unprecedented effort from our team members.”
Walgreens is engaged and listening to the concerns of pharmacy staff, the spokesperson said in the statement. In particular, the company said it has been making significant investments in wages and hiring bonuses in order to retain pharmacists in hard-to-staff locations.
Walgreens pharmacists make $57.45 an hour on average, according to employment website Indeed. The company has more than 86,000 health-care service providers, including pharmacists, pharmacy technicians and other health-related professionals.
Pharmacists and pharmacy technicians work under the company’s U.S. retail pharmacy segment. That division contributes the most sales by far of its business segments, raking in $110 billion in fiscal year 2023.
A CVS employee, who was the main organizer of the Kansas City area walkouts, confirmed that they have been in contact with the Walgreens organizer about getting the CVS pharmacy staff they represent to join the nationwide effort. That employee, who also asked to remain anonymous for fear of retribution, represents CVS pharmacists and pharmacy technicians in the Kansas City area.
But the CVS employee said whether those employees join will depend on the outcome of a meeting the person has with Prem Shah, the company’s chief pharmacy officer and president of pharmacy and consumer wellness, on Friday.
During that meeting, the employee will assess what CVS has done so far to execute a series of changes it committed to – including adding staff and paid overtime – after the Kansas City area walkouts ended last month. 
The CVS employee said if the meeting goes poorly, the person will reach out to the Walgreens organizer and tell them that the pharmacy staff they represent will be “100% behind” the nationwide walkout effort.
A CVS spokesperson said the company is “not seeing any unusual activity” regarding unplanned pharmacy closures or pharmacist walkouts. The spokesperson added that the company is working with pharmacists to directly address any concerns they might have.  
Pharmacy staff participating in the nationwide effort would also hold demonstrations outside the stores that workers walk out of, according to the people who spoke to CNBC.
Jerominksi said organizers are planning to hold rallies in areas that will see the “largest scale” of participation in the walkout, but no specific store locations have been finalized. He added that rallies were the biggest thing that was missing from the recent Walgreens and CVS walkouts. 
In addition to those rallies and the walkouts, Jerominski and the Walgreens organizer said they are considering pushing for unionization for pharmacy staff not currently represented by one. The vast majority of pharmacists and technicians from Walgreens and CVS have no union representation, while pharmacy staff from a handful of grocery retailers such as Kroger
do, according to Jerominski. 
Organizers are in talks with multiple existing unions, but there is no concrete agreement yet, according to Jerominski. He said the organizations include IAM Healthcare, a union representing thousands of professionals in the health-care industry, and the United Food and Commercial Workers International Union, which represents food, retail and health-care workers across the U.S. and Canada.
IAM Healthcare did not immediately respond to a request for comment. UFCW directed CNBC to a statement released Thursday in support of the recent walkouts staged by Walgreens and CVS pharmacy staff.
Retail pharmacy staff are concerned that companies like Walgreens and CVS are placing unreasonable demands on employees, without providing enough staffing or resources for them to safely and responsibly execute tasks such as filling prescriptions. The staff believes those working conditions ultimately put patients at risk of serious harm. 
“What we’re doing in our stores is not safe for our customers,” the CVS employee told CNBC. “Improve our working conditions so we can improve the safety and the confidence of our customers that come into our stores.”
In addition to filling and verifying prescriptions, pharmacy employees often have to juggle patient phone calls, administer a growing number of vaccines, work with insurance companies on issues such as copays and reimbursements, perform rapid Covid and flu testing and deal with frustrated customers who are seeing longer wait times due to understaffing.
One Walgreens pharmacy technician in Minnesota, who requested anonymity for fear of retaliation, likened work shifts to running a marathon. They told CNBC that pharmacy staff always go home “completely overworked and exhausted” after a day of juggling dozens of different tasks.
Walgreens pharmacy employees are asking the company to offer more transparency around how staff hours are assigned to stores, dedicate training time for each new hire and allocate job tasks in a way that matches the staffing levels of a given store location, according to the Walgreens organizer.
Currently, the company sets task expectations based on the number of team members each pharmacy should have instead of how much staff the locations actually have, the organizer said. 
Walgreens said it does not set task-based metrics for staff, noting that the company eliminated it last year.
Pharmacy staff across different chains are also hoping that company management can address their concerns in a more timely fashion, Jerominski said. 
“Pharmacists are kind of on an island where you don’t feel much support,” Jerominski said. “It feels like yelling into the void. You might call a supervisor or a district manager, but you might get a response a week later.” 
A survey from last year shows that pharmacy workers who bring complaints to management sometimes get little response. The survey, conducted by the American Pharmacists Association and the National Alliance of State Pharmacy Associations, noted that there are “no open mechanisms” for pharmacists and other pharmacy staff to discuss workplace issues with supervisors and management.
Some Walgreens pharmacy staff told CNBC that the rollout of new vaccines this fall, including shots for Covid, flu and respiratory syncytial virus, has made their workload heavier than usual. 
One pharmacist, who requested anonymity for fear of retribution, said it is difficult to handle the recent influx of vaccine appointments, especially since those respiratory virus shots all arrived in the U.S. around the same time. The pharmacist described having appointments every 10 minutes, with some patients getting several shots at once.
The pharmacist also described a recent work shift where they were the only immunizer on staff, which made it nearly impossible for them to fill prescriptions and complete other tasks. 
Jerominski, the organizer and pharmacy labor advocate, claimed that immunizations have become a priority for Walgreens and CVS since the margins on vaccines are significantly higher than the average prescription.
One Walgreens pharmacist from Colorado, who also requested anonymity for fear of retaliation, also highlighted how staff increasingly have to deal with frustrated customers. 
That pharmacist said the lack of staffing and resources at some locations can lead to medication delays and errors or longer wait times for appointments, which sets employees up for negative interactions with patients.
The Colorado pharmacist said patients are “rightfully upset” when they can’t pick up critical medications in a quick and seamless way. But it can get emotionally taxing for employees when patients target all of their anger and frustration on staff, the pharmacist said.
Patients can get aggressive or even violent in rare cases, and it’s a “very long process” to get those customers banned from a store to protect employees, the Colorado pharmacist said."
Hugh Son,"JPMorgan Chase tops profit expectations on higher rates, benign credit","In this article
JPMorgan Chase
on Friday topped analysts’ estimates for third-quarter profit and revenue as the bank generated more interest income than expected, while credit costs were lower than anticipated.
Here’s what the company reported:
The bank said profit surged 35% to $13.15 billion, or $4.33 a share, from a year earlier. That per-share figure includes 17 cents in securities losses and 22 cents in legal expenses. It wasn’t  immediately clear which items were included in LSEG’s $3.96 a share profit estimate.
Revenue climbed 21% to $40.69 billion, helped by the stronger-than-expected net interest income. That measure surged 30% to $22.9 billion, exceeding analysts’ expectations by roughly $600 million. At the same time, credit provisioning of $1.38 billion came in far lower than the $2.39 billion estimate.
JPMorgan’s retail banking division saw profit surge 36% to $5.9 billion, fueled by higher net interest income and the acquisition of First Republic. Its corporate and investment bank saw profit slip 12% to $3.1 billion on declines in trading and advisory revenue.
JPMorgan shares gained 1.5% on Friday following the report.
CEO Jamie Dimon acknowledged that the biggest U.S. bank by assets was “over-earning” on net interest income and “below normal” credit costs that will both normalize over time. While surging interest rates caught some smaller peers off guard this year, causing upheaval among regional lenders in March, JPMorgan has navigated the turmoil well so far.
Dimon warned that while American consumers and businesses were healthy, households were spending down cash balances and that tight labor markets and “extremely high government debt levels” meant that interest rates may climb even further from here.
“The war in Ukraine compounded by last week’s attacks on Israel may have far-reaching impacts on energy and food markets, global trade, and geopolitical relationships,” Dimon said. “This may be the most dangerous time the world has seen in decades. While we hope for the best, we prepare the firm for a broad range of outcomes.”
The quarterly report comes after a period of uncertainty for U.S. banks.
Bank stocks plunged last month after the Federal Reserve signaled it would keep interest rates higher for longer than expected to fight inflation amid unexpectedly robust economic growth. The 10-year Treasury yield, a key figure for long-term rates, jumped 74 basis points in the third quarter. One basis point equals one-hundredth of a percentage point.
Higher rates hit banks in several ways. The industry has been forced to pay up for deposits as customers shift holdings into higher-yielding instruments like money market funds. Rising yields mean the bonds owned by banks fall in value, creating unrealized losses that pressure capital levels. And higher borrowing costs tamp down demand for mortgages and corporate loans.
While smaller competitors have seen net interest income damaged by higher rates this year, JPMorgan continued to benefit from the rate environment.
The bank said Friday it now expects that net interest income will total $88.5 billion this year, up from guidance of $87 billion given in July. It was the fourth time the bank increased its guidance this year.
During a conference call with analysts, Dimon and CFO Jeremy Barnum criticized U.S. regulators’ push to increase capital levels at banks with at least $100 billion in assets. Unless modified, the plan would boost JPMorgan’s required capital by 25%, or $50 billion, according to the bank.
“A capital increase of this magnitude is disconcerting and there’s a lot that does not make sense to us,” Barnum said, adding that regulators have repeatedly said U.S. banks were already well capitalized.
Shares of JPMorgan have climbed 8.7% this year through Thursday, far outperforming the 19% decline of the KBW Bank Index.
Wells Fargo
and Citigroup
posted results on Friday that topped expectations for revenue. Bank of America
and Goldman Sachs
report Tuesday, and Morgan Stanley
discloses results on Wednesday."
Annika Kim Constantino,"Novo Nordisk hikes outlook on soaring demand for Wegovy, Ozempic","In this article
Novo Nordisk
on Friday raised its outlook for its full-year sales and operating profit due to soaring demand for its blockbuster weight loss drug Wegovy and diabetes treatment Ozempic. 
The revised forecast only confirms the frenzy for those weekly injections, which patients seek for their ability to help them lose significant weight over time. Ozempic and Wegovy have propelled Novo Nordisk to become Europe’s most valuable company.
The Danish drugmaker now expects 2023 sales growth in local currencies of 32% to 38%, from a previous outlook of 27% to 33%, according to a press release. 
Novo Nordisk also expects operating profit growth of 40% to 46%, from 31% to 37% previously.
The new sales outlook for this year primarily reflects higher expectations for Ozempic sales in the U.S. and “gross-to-net sales adjustments for Ozempic and Wegovy in the U.S.,” according to the release.
Novo Nordisk is slated to report third-quarter earnings Nov. 2.
The company’s U.S.-listed shares rose about 1% and touched a new 52-week high Friday."
Sarah Whitten,Taylor Swift concert film draws $2.8 million from last-minute previews,"In this article
Taylor Swift fans had just eight hours to buy tickets for last-minute Thursday night previews of her The Eras Tour concert film.
The result was $2.8 million in ticket sales.
While the figure is low in comparison to blockbuster releases from Marvel, DC and Star Wars, it reflects the fact that film wasn’t originally slated for a Thursday release. In fact, fans weren’t told screenings were available early until late Wednesday night, and tickets for 6 p.m. showings weren’t available for purchase until 10 a.m. local time Thursday.
Box office analysts don’t see the small Thursday night haul as any indication of the potential success of Swift’s film.
“A storm is brewing,” said Paul Dergarabedian, senior media analyst at Comscore. “The 11th hour announcement of the availability of Thursday night pre-shows produced an early box office number that belies the true potential for the film. Pre-sales and incredible fan enthusiasm portend a blockbuster style weekend.”
Expectations are that Swift could tally between $40 million and $60 million on Friday, on her way to an opening weekend draw of as much as $150 million. Any figure over $96 million for the weekend will make it the highest opening film in the month of October, beating out 2019′s “Joker.”
“It’s a wild one to try and project,” said Shawn Robbins, chief analyst at BoxOffice.com. “Everything comes down to how much walk-up business she can bring in outside her dedicated fans who already bought tickets weeks ago, on top of the average ticket price.”
Swift’s film is on pace to open in about 3,850 theaters, making it the widest domestic release of a concert film. It is also set to have the highest opening weekend for a concert movie, surpassing Miley Cyrus’ “Best of Both Worlds Concert” from 2008, which snared $31.1 million during its domestic debut, according to data from Comscore.
Should the film top $263 million globally during its limited run in theaters, which many box office analysts expect, it will also become the highest-grossing concert film worldwide, surpassing “Michael Jackson’s This Is It.”
AMC Entertainment, which is distributing the film, reported last week that presales for its theaters had already exceeded $100 million for the full run of Swift’s film.
Aiding Swift’s box office haul are average ticket prices that are more than 40% higher than typical releases this year. Base prices for tickets for standard formats start at $19.89 for adults and $13.13 for kids. The numbers reflect Swift’s birth year and her lucky number, 13. Tickets for premium format screens such as IMAX and Dolby come at a higher cost.
Additionally, cinemas are also expected to get a big bump in concession sales. Specialty popcorn buckets, drinkware and boutique cocktails should grab the attention of moviegoers. Many locations also have plans to set up friendship bracelet-making tables and other in-person events to make the occasion bigger and more memorable than just a trip to the movies."
Michael Sheetz,SpaceX’s Falcon Heavy launches $1 billion asteroid mission for NASA,"[The livestream has ended. A replay is available in the video player above.]
SpaceX’s powerful Falcon Heavy rocket successfully launched on Friday morning, carrying a NASA mission bound for a distant asteroid.
Targeting the asteroid Psyche, the eponymous NASA mission is flying a spacecraft — about the width of a tennis court — on a journey of almost six years and about 2.2 billion miles, arriving at the planetary body in July 2029.
The launch took off at 10:19 a.m. ET from NASA’s Kennedy Space Center in Florida.
Sign up here to receive weekly editions of CNBC’s Investing in Space newsletter.
NASA wants to study the composition of the asteroid, which the agency describes as “an unusual object likely rich in metal.” The Psyche spacecraft is armed with a variety of scientific tools, such as instruments for studying the asteroid’s magnetic field and chemical makeup.
The agency expects to spend about $1.2 billion on the Psyche mission, including the costs of development and operations. Of that total cost, NASA awarded SpaceX a contract of about $131 million to launch the mission.
The mission marks SpaceX’s eighth launch of its Falcon Heavy rocket, the company’s most powerful in operation. It landed the rocket’s pair of side boosters, to recover and reuse them for future launches."
