Author,Title,Content
Diana Olick,Adjustable-rate mortgage demand spiked last week. Here’s why.,"The average rate on the 30-year fixed mortgage rose to the highest level since 2000 last week, but rates on adjustable-rate mortgages fell. That caused a run on these so-called ARMs, pushing total mortgage application volume very slightly higher, up 0.6% from the previous week, according to the Mortgage Bankers Association’s seasonally adjusted index.
The average contract interest rate for 30-year fixed-rate mortgages with conforming loan balances ($726,200 or less) increased to 7.67% from 7.53%, for loans with a 20% down payment. But the average contract interest rate for 5/1 ARMs decreased to 6.33% from 6.49%.
ARMs usually offer much lower rates because they have shorter fixed terms. The difference between ARM rates and the 30-year fixed rate, however, has been unusually narrow recently. Last week, it widened.
“The level of ARM applications increased by 15% over the week, bringing the ARM share up to 9.2% of all applications, the highest share since November 2022,” wrote Joel Kan, MBA’s vice president and deputy chief economist, in a release. “The yield curve has become less inverted in recent weeks and ARM pricing has certainly improved.”
Applications to refinance a home loan inched up 0.3% from the previous week and were 9% lower than the same week one year ago.
Applications for a mortgage to purchase a home rose 1% for the week and were 19% lower than the same week one year ago.
“Application activity remains depressed and close to multi-decade lows, with purchase applications still almost 20% behind last year’s pace,” added Kan.
The average loan size is now at its lowest level since 2017. This indicates that most of the sales activity is happening at the lower end of the market. At the very high end, buyers tend to use all cash, and in the middle range affordability has been hit so hard that the market is essentially frozen.
At an open house in Washington, D.C., on Sunday, there were plenty of potential buyers looking, but most said that was all they were doing: just looking. The house was priced at $1.54 million.
“In this first two weeks of October, as anticipated, inventories have taken a jump, but then because interest rates have taken a jump too, we’re seeing less buyers. Lots of traffic, but not a lot of actual shoppers,” said Lisa Resch, a real estate agent with Compass who listed the home."
John Rosevear,ChargePoint shares fall after EV charging operator announces $232 million raise,"In this article
Shares of EV charging network operator ChargePoint Holdings
closed sharply lower Wednesday after the company said it’s raising $232 million via stock sales.
The company’s stock was down over 15% at Wednesday’s market close.
ChargePoint said in a statement that a group of institutional investors has agreed to purchase $175 million in newly issued stock. The company also disclosed it has raised $57 million during the current fiscal quarter via its existing “at-the-market” stock offering facility, for a total of $232 million in new funds.
CFO Rex Jackson said in a statement that the new funds, together with a recently secured credit line, will support the company into early 2025.
“These raises and our recently announced $150M revolving credit facility are consistent with our announced capital strategy to bolster our balance sheet,” Jackson said, adding the company has no further plans to offer stock via its at-the-market facility.
ChargePoint also disclosed that it has altered the terms of a prior $300 million convertible notes deal to give the company another year to pay back the funding but straps it with higher interest payments.
ChargePoint’s shares closed at $4.49 on Tuesday, down about 53% since the beginning of 2023."
Cait Freda,Period care brands form coalition to fight the ‘tampon tax’,"Starting Wednesday, consumers paying state sales tax on menstrual products will be able to get those costs on some period care purchases reimbursed.
The Tampon Tax Back Coalition — an initiative of period care brands August, Cora, LOLA, The Honey Pot, Rael, Here We Flo, Saalt and DIVA — will reimburse consumers for the tax paid on eligible items sold by the eight participating brands.
The coalition aims to stop the “tampon tax,” a term used to describe the state sales tax imposed on products such as tampons, pads and menstrual cups in more than a dozen U.S. states. Many states exempt essential products such as food and medications from being subject to sales tax but leave out period care products, because their current state tax codes consider them nonessential goods.
“So much of the work that has to be done is changing public opinion, putting that public pressure on legislators,” said Nadya Okamoto, co-founder of August, an inclusive period care brand focusing on providing products for all menstruators, not just those who identify as female. “We’ve made some progress, but there’s still quite a bit of ways to go.”
Twenty-one states in the U.S. tax menstrual items at “standard rates,” meaning tampons and pads are taxed at the same rate as any other nonessential product you would pick up at your local retailer, according to data from the Alliance for Period Supplies.
The annual cost of the taxes to consumers totals roughly $80 million, according to Period Law, a group recruiting volunteer attorneys to help advance period equity legislation.
The Tampon Tax Back Coalition was born out of an initiative by August that launched in May. Now with seven additional brands on board, the coalition said it is prioritizing the customer and making the reimbursement process easier.
“This is something that shouldn’t exist,” Okamoto said. “A customer shouldn’t have to text multiple different places or figure out the logistics of how they get the ‘tampon tax’ back if they’re buying one brand of tampons, one brand pads.”
Yanghee Paik, CEO of Rael, a clean feminine care and skincare startup, called the coalition a “big step” toward sending a message that period care products are essential to covering “basic medical needs.”
“Not many people really have the awareness of this issue in the country,” said Paik, adding the tax is “very, very backward.”
Beatrice Dixon, CEO at The Honey Pot, said it was not until she started her own period care brand that she learned about the tampon tax: “Before that, I didn’t even know that I as a consumer was even paying that.” 
Dixon described the decision to get involved in the coalition as a “no-brainer.”
To get reimbursed, customers can visit the coalition’s website and start a claim for reimbursement within 10 days of the date of purchase for eligible items sold by the eight participating brands. Customers will be refunded via Venmo or PayPal within 24 hours of their submissions, according to the coalition."
Michael Wayland,"Stellantis, Samsung SDI to build $3.2 billion EV battery plant in Indiana","In this article
DETROIT — Samsung SDI
and automaker Stellantis
plan to invest more than $3.2 billion in a new electric vehicle battery plant in Kokomo, Indiana.
The facility — Stellantis’ sixth battery plant announced globally — was largely expected, but the location and timing are notable. The announcement Wednesday was made during contentious U.S. labor strikes and contract negotiations between Stellantis and the United Auto Workers union, led by UAW President Shawn Fain, who is from Kokomo.
Battery plants have become a main issue in the labor talks, as the UAW views EV battery jobs as crucial to its long-term viability. General Motors
last week agreed to include workers at its EV battery plant in the company’s national contract with the union, which Fain called a “transformative win.”
Fain said the union expects Stellantis and Ford Motor
to follow suit, including battery plant workers in eventual contract agreements.
“The plan was to draw down engine and transmission plants and permanently replace them with low-wage battery jobs,” Fain said Friday. “We had a different plan, and our plan is winning at GM. And we expect it to win at Ford and Stellantis as well.”
Stellantis declined to comment on details of the ongoing negotiations or timing of the announcement.
EV battery plants are key to the automaker’s plans to build models such as electric versions of its Ram pickup truck and Dodge muscle car.
The new Stellantis battery plant is the second to be planned in Kokomo through a joint venture between the automaker and Samsung SDI called StarPlus Energy. The two plants are expected to create 2,800 new jobs, according to the company.
The first facility, a $2.5 billion plant, is under construction. It’s scheduled to begin production during the first quarter of 2025. The second plant is expected to begin production of battery cells in early 2027.
“Our battery ecosystem is the foundation of our electrification strategy and our great partners Samsung SDI, the State of Indiana, and the City of Kokomo have created a compelling case for locating our sixth gigafactory in Kokomo,” Mark Stewart, Stellantis COO North America, said in a statement."
Bertha Coombs,Walgreens names veteran health-care executive Tim Wentworth as next CEO,"In this article
Walgreens Boots Alliance
has chosen veteran health care executive Tim Wentworth as the company’s new chief executive.
Wentworth is the former CEO of the nation’s largest pharmacy benefits management company, Express Scripts, which was acquired by Cigna
in 2018. He stayed on and served as chief of Cigna’s health services, before retiring at the of 2021.
“What made me decide to come back was a chance to lead this iconic brand and company at a time when it’s not in a steady state,” Wentworth told CNBC. “It’s a massive platform... they touch almost 10 million people a day.”
Wentworth will start on Oct. 23, almost two months after Roz Brewer stepped down as CEO, at a time when the company is facing a number of challenges in trying to transition to becoming a provider of health services beyond the pharmacy counter.
Under Brewer’s tenure, Walgreens took a major stake in primary care provider VillageMD, acquired specialty pharmacy provider Shields Health, as well as homecare provider CareCentrix. Trying to integrate and scale the businesses has pressured Walgreens’ earnings.
The transition has come at a time when pharmacy revenue has been pressured by falling demand for Covid vaccines and over-the-counter tests. In June, the company’s third-quarter profits missed Wall Street estimates for the first time in three years.
Walgreens’ board has said they were intent on hiring an executive with deep health experience who could rein in all of the new services.
“I came from one of the great efficiency companies at Express Scripts — I mean, we were built to drive out waste from health care and and we looked at everything through that lens. And that has to do by starting with our own cost structure, and there’s no question inside this company that’s every bit as important,” said Wentworth.
Walgreens’ executive chairman Stefano Pessina said Wentworth “is an accomplished and respected leader with profound expertise in the payer and pharmacy space as well as supply chain, IT and Human Resources. We are confident he is the right person to lead WBA’s next phase of growth into a customer-centric healthcare company.”
The company’s core pharmacy business is also facing challenges. This week, pharmacists in several cities have walked off the job to protest understaffing at pharmacies which the non-union workers say endangers patients. 
Wentworth says during Covid the drugstore chains pivoted quickly to become major providers of vaccines and supported patients with information.
“When you’re in a business that’s having to respond that quickly to something that is that unusual. You don’t get it all right. And I have no doubt that the leadership at Walgreens is taking a look and listening to their folks,” he said. “As a leader, I can tell you, there’s nothing that motivates me more than ensuring every employee feels like they’re supported in that mission.”
Walgreens is set to report fourth-quarter earnings on Thursday. "
Leslie Picker,Birkenstock prices IPO at $46 per share,"In this article
Birkenstock, the longtime German shoe brand known for its comfy and durable styles, priced its IPO at $46 per share on Tuesday, giving it a tentative valuation of about $8.64 billion.
The pricing came in just shy of the midpoint of Birkenstock’s stated range of $44 to $49 per share and gives it a market cap that’s above Crocs
and in line with Swiss shoe brand On Running
.
Birkenstock had originally sought a valuation of up to $9.2 billion.
The company initially expected to sell about 10.75 million ordinary shares in the offering and could raise around $495 million when it begins trading on the New York Stock Exchange under the ticker “BIRK.” 
Combined with the 21.51 million in shares its selling stockholders were looking to offload, the offering could bring in around $1.48 billion.
Birkenstock’s offering comes as the IPO market remains choppy after a number of recent filers began trading in muted debuts. 
Instacart
priced its long awaited IPO at $30 per share last month. But after an initial 40% pop, it closed at $33.70 on its first day on the Nasdaq and is now trading below its opening share price. Similar trends have followed Johnson & Johnson spinoff Kenvue
and beauty and wellness firm Oddity Tech
. 
Birkenstock, which has been in the footwear business since 1774, is going public about two years after private equity firm L Catterton took a majority stake in the business at a valuation of $4.85 billion. It decided to go public so it can boost its valuation and gain access to the capital markets, and plans to use proceeds from the offering to pay off loans, according to a securities filing. 
The company’s growth – and the bump in relevancy it received after its recent cameo in the “Barbie” movie – has attracted interest from investors, even as the footwear sector faces pressure from a slowdown in consumer spending and a shift to services over goods.
Between fiscal 2020 and 2022, sales jumped from 728 million euros ($771 million) to 1.24 billion euros ($1.32 billion) as the company leaned into its direct-to-consumer strategy, exited certain wholesale partnerships in key markets and boosted sales of items with higher price points. 
It posted a net income of about 187 million euros ($198 million) in fiscal 2022. "
Sarah Whitten,Have tickets to the Taylor Swift movie this weekend? Get ready for a dance party,"Take us to church, Taylor.
Starting Friday, Taylor Swift’s The Eras Tour film arrives in theaters, and with it comes a certain expectation of exuberance from those in attendance. Friendship bracelet swapping, outfits dripping with shimmery crystals, hands painted with the number 13 and lots of dancing are all part of the concert experience — and expressly encouraged.
Movie theater chains, such as distributor AMC Entertainment
, have told audiences they can sing and dance in the auditoriums, but should refrain from dancing on seats or blocking other guests’ view of the big screen.
Phones, too, are allowed so long as moviegoers don’t record the concert film. So, expect a lot of selfies during the 2 hour and 48 minute event.
“Have the best time, but please be respectful of other guests enjoying the concert film or other movies at AMC,” the company wrote on its website ahead of Friday’s release.
Each cinema has its own rules, so audiences are encouraged to check with their local theater before showing up for their screening. However, it’s expected that most will be lax when it comes to traditional theater etiquette.
The showings are likely to be reminiscent of specialty screenings of films such as “The Rocky Horror Picture Show,” where audiences participate in chants and other rituals.
So, get ready to shout “One, two, three, let’s go b----!” at the start of “Delicate” and double clap during the bridge of “You Belong With Me.”
Since Swift announced the theatrical release of her The Eras Tour, ticket sales have soared. AMC reported last week that presales had already exceeded $100 million for its theaters, and expectations are that the film will easily surpass that figure in its opening weekend.
Cinemas have shown taped concerts in the past, but few have driven the fervor for ticket sales like Swift.
The excitement, which has led movie theaters to design specialty popcorn buckets, create boutique cocktails and even set up friendship bracelet-making tables, illustrates there’s a hunger for making something bigger and more memorable out of a trip to the movies.
It’s also likely why a documentary on Beyonce’s “Renaissance” album and tour is coming to theaters in December.
Both Swift and Beyonce’s films are being sold as premium experiences, with higher-priced tickets. The Eras Tour film has ticket prices starting at $13.13 for children and $19.89 for adults, but seats in IMAX, Dolby and other premium formats cost a bit more. Beyonce’s film will see base tickets set at $22 a piece.
For comparison, average adult ticket prices for regular film releases in 2023 have ranged between $11 and $14 apiece for standard formats.
“Taylor Swift: The Eras Tour” will play in theaters during the weekends through Nov. 5."
Michael Wayland,GM reaches deal with Canadian autoworkers hours after union initiates strikes,"In this article
DETROIT — General Motors
has reached a tentative agreement for nearly 4,300 Canadian autoworkers after the union representing those workers called a national strike early Tuesday.
Canadian union Unifor said Tuesday afternoon the “strike actions are on hold to allow the membership to vote on the tentative agreement.” A majority of workers must vote in support of the pact for ratification.
Unifor initiated a national strike after the sides failed to reach a deal by an 11:59 p.m. Monday deadline. The strike briefly affected an assembly plant that produces light- and heavy-duty Chevrolet Silverado trucks; production of some V6 and V8 engines used in a variety of vehicles such as the Chevrolet Equinox and GM’s full-size SUVs; a stamping facility; and a parts distribution center.
“When faced with the shutdown of these key facilities General Motors had no choice but to get serious at the table and agree to the pattern,” Unifor President Lana Payne said in a release.
The Canadian engine plant marked a major concern for the automaker, which also is facing U.S. strikes by the United Auto Workers union. The facility produces engines for highly profitable full-size pickup trucks and SUVS, among other vehicles.
GM, in a statement, confirmed the “record” tentative agreement: “This record agreement, subject to member ratification, recognizes the many contributions of our represented team members with significant increases in wages, benefits and job security while building on GM’s historic investments in Canadian manufacturing.”
Unifor said the tentative deal with GM follows a ratified agreement reached last month with Ford Motor. The agreement, which covers more than 5,600 workers at Ford facilities in Canada, was ratified by 54% of workers who voted. 
The union said the three-year GM deal — like the agreement with Ford — includes hourly wage increases of up to 25%, reactivation of a cost-of-living allowance to battle inflation and a shorter progression for workers to reach top pay, among other new or altered benefits.
Prior to Tuesday, GM and Unifor had been at odds over making temporary workers permanent employees, pension funding and other demands. Payne said all temp workers will become permanent employees by the end of the three-year deal.
“All members will benefit now that the pattern is in place at GM, whether they’re temporary workers, new hires, or already at the top of the pay scale,” said Unifor GM master bargaining chair Jason Gale. “This agreement delivers the kind of historic pay increases our members need and significant pension improvements that will protect their living standards in retirement.” 
GM declined to discuss details of the agreement prior to the union ratification vote. If ratified, Unifor will move onto negotiations with Chrysler-parent Stellantis
, which has the largest footprint of the Detroit automakers in Ontario, Canada.
“I expect Stellantis will come here kicking and screaming the same way General Motors did,” Payne said Tuesday during a news conference.
Unifor, which represents 18,000 Canadian workers at the Detroit automakers, took a more traditional approach to its negotiations than its U.S. counterpart. The Canadian union is negotiating with each automaker separately, using one deal as a “pattern” for each company.
That traditional patterned-bargaining approach runs counter to the UAW’s new strategy of bargaining with all three automakers at once.
The UAW has been gradually increasing the strikes since the work stoppages began after the sides failed to reach tentative agreements by Sept 14. The targeted, or “stand-up,” strikes are taking place instead of national walkouts.
Only 25,200 workers, or roughly 17% of UAW members covered by the expired contracts with the Detroit automakers, are currently on strike."
Amelia Lucas,"PepsiCo beats Wall Street estimates, raises earnings outlook","In this article
PepsiCo
on Tuesday reported quarterly earnings and revenue that beat analysts’ expectations and raised its outlook for its full-year earnings.
Shares of the company rose 2% in premarket trading.
Here’s what the company reported compared with what Wall Street was expecting, based on a survey of analysts by LSEG, formerly known as Refinitiv:
For 2023, Pepsi now expects constant currency earnings per share growth of 13%, up from its prior forecast of 12%. It’s the third consecutive quarter that the snacking and beverage giant has hiked its full-year forecast.
Pepsi reported third-quarter net income attributable to the company of $3.09 billion, or $2.24 per share, up from $2.7 billion, or $1.95 per share, a year earlier.
Excluding items, the company earned $2.25 per share.
Net sales rose 6.7% to $23.45 billion. The company’s organic revenue, which excludes acquisitions and divestitures, climbed 8.8% in the quarter.
But PepsiCo’s volume, which strips out pricing and currency changes, fell again this quarter. Pepsi’s price hikes to mitigate inflation have weakened demand for its products. The company has also been shrinking portions and making smaller value packs to drive more transactions, Pepsi executives told analysts on a conference call. That strategy results in more affordable options for consumers — and lower volume sold.
Pepsi’s North American beverages unit reported volume declines of 6%. CEO Ramon Laguarta said the company has pruned some promotions, such as for its bottled water business, in order to preserve margins. But those deals drove volume for the drinks, gains that disappeared without the promotions.
There were some bright spots in beverages. Gatorade, for example, saw double-digit revenue growth. The company also plans to relaunch Mountain Dew Baja Blast, a fan favorite flavor that is available only at Taco Bell.
The company’s North American food divisions performed better than the beverages unit did. Quaker Foods North America’s volume rose 1%, while Frito-Lay North America’s volume was flat. Quaker Foods’ brands also gained market share in key categories, such as pancake mix and syrup, executives said in prepared remarks.
Looking to 2024, Pepsi anticipates organic revenue growth on the high end of 4% to 6% and core constant currency earnings per share growth in the high single digits."
Courtney Reagan,Nike is supreme among teen shoppers. Here are the other brands they love most,"In this article
Teens are a notoriously fickle bunch — but the group is also often on the leading edge of many trends the rest of us eventually adopt.
In many ways, the cohort’s spending habits reflect those seen in the U.S. at large.
Teens’ self-reported annual spending is down 1% to $2,316 compared to last fall, and down 4% from the spring, according to Piper Sandler’s biannual teen survey released Tuesday. Interestingly, male teens report spending 11% more than last fall, while females are spending 8% less.
High prices appear to be weighing on teens as much as they are on other age groups in the U.S. When asked about the biggest political and social issues today, inflation was second behind the environment — the economy was fifth.
When teens are spending, 37% said they are using funds earned from a part-time job, while 62% said parents contribute to spending.
One company reigned among teen spenders. Despite a rocky financial performance recently, Nike
remains the favorite brand for apparel and footwear for both male and female teens for the 12th year running in the survey that has been conducted for 22 years. Other fashion and beauty brands have been moving around in preference during that time.
Teens are spending 4% less on clothing compared to last year, down to $563 per year. Females are outspending males by about $180, slightly less than the difference in the spring version of the survey.
After Nike, American Eagle
and Lululemon
are the second- and third-most preferred brands among teens, the same as in the spring. While Shein moved up to the No. 4 spot from No. 5, overtaking H&M, the company’s market share fell 1 percentage point. 
Teens are also putting less money into footwear. Spending dropped 3% to $305 a year. Males outspend females on shoes by about $80 a year.
Converse held the spot for the second-most favorite brand behind Nike but dropped in market share by 1 percentage point. Adidas held the No. 3 spot, and New Balance gained 2 percentage points of market share to become the fourth favorite brand. It surpassed Vans, which lost share and fell to the No. 5 spot.
Crocs and Crocs-owned Hey Dude come in at No. 6 and No. 7, respectively. On Running emerged in the top 10, claiming the No. 8 spot. Birkenstock, which is set to go public this week, did not make the top 10, and hasn’t for at least the last four surveys.
Teens are shopping more at off-price retailers such as T.J. Maxx
, Ross Stores
, Marshalls and Nordstrom
Rack, as well as online. They’re buying less at specialty stores, discounters such as Target
and Walmart
, outlets and secondhand options.
Amazon dominates as the online shopping site of choice. Shein comes up second, but with just 7% of share compared to Amazon’s 59%. StockX and Temu moved into the top 10 after not making the list in the spring. Princess Polly and GOAT fell out of the top 10.
When teens were asked what the top fashion trends were in school, “leggings/Lululemon” held the top spot for females as it has for at least the last four surveys. It was followed by crop tops and jeans at No. 2 and No. 3, respectively. They rose from the No. 4 and No. 5 trend in the spring, as UGG Australia boots dropped from second-most named trend for females to sixth. “Baggy/saggy pants” were the fifth-most named trend for females.
When asked about top trends, males named “Nike/Jordans” as No. 1, as they have for at least the last four surveys. Athletic wear was second, and “baggy/saggy pants” was third for male fashion trends. Hoodies fell to fifth from second in the spring, and short shorts popped up at No. 9 as a top trend for males in school.
Teens are spending $324 a year on beauty, up 23% from last year. The jump was led by a 33% increase in cosmetics, marking the highest spending level in the category since 2019.
In cosmetics, e.l.f. remains the top makeup brand, and gained in share from the spring and last year. Selena Gomez’s Rare Beauty held the No. 2 spot and gained share over last year. Maybelline held the third spot. 
Skin care spending grew 19% over last year, and CeraVe was the top skin care brand. The Ordinary, owned by Estée Lauder, comes in second and L’Oreal-owned La Roche-Posay gained two spots to land at No. 3.
Fragrance spending, meanwhile, grew 14% over last fall. Bath & Body Works
is No. 1 in the category, but its market share fell 7 percentage points from last year. Hair care spending increased 5% from last year. Olaplex was the favorite brand, though it held the lowest share seen in this survey. 
Teens are shifting where they buy beauty. Sephora unseated Ulta
as the top destination for beauty for the first time in five years. Both Sephora and Ulta have shop presences within other major retailers’ stores, at Kohl’s and Target, respectively.
Target, Amazon and Walmart make up the top five in the beauty category. T.J. Maxx made the list at No. 10 for the first time in at least the last four surveys. 
Methodology: Piper Sandler’s survey results come from answers from nearly 9,200 teens with an average age of 15.7 years old, surveyed in 49 U.S. states with an average household income of $70,725."
Annika Kim Constantino,Supreme Court declines to hear case challenging FDA rejection of flavored vapes,"The Supreme Court on Tuesday declined to hear arguments in a case challenging the Food and Drug Administration’s authority to reject approvals of flavored electronic cigarettes. 
The case is one of several challenges to the FDA’s regulation of the vaping industry, which has hooked members of a new generation on nicotine, and ballooned into an $8.2 billion market in less than a decade. 
The 4th Circuit U.S. Court of Appeals in December ruled that the FDA has the power to deny applications for flavored e-cigarette products because of its mandate to protect public health by discouraging younger people from smoking.
The lower court ruling rebuffed an appeal by Avail Vapor, a vape retailer, which argues that the FDA unfairly denied its product applications based on requirements the agency “secretly” changed without notifying companies.
Avail’s attorney, Eric Heyer, told CNBC on Tuesday that the company is “disappointed that the Supreme Court declined to review the flawed process by which FDA issued its marketing denial orders to Avail without adequate prior notice of the specific longitudinal comparative efficacy study requirements the agency ultimately imposed.”
The FDA issues marketing denial orders to reject product applications.
A spokesperson for the FDA did not immediately respond to a request for comment on the Supreme Court’s decision.
In 2016, the FDA determined that e-cigarettes were subject to its regulation, like traditional tobacco products. E-cigarettes are handheld devices used to inhale a vapor, which usually contains nicotine, flavoring and other chemicals. 
The agency gave companies until September 2020 to submit applications for approval of each of their vape products, even if they were already on the market. 
The FDA in March said nearly seven million applications were submitted by that deadline, but the agency has rejected more than 1 million of them.
The case is related to the FDA’s 2021 decision to reject all of Avail Vapor’s applications for its fruit- and dessert-flavored e-cigarettes.
The FDA said Avail did not present long-term studies demonstrating that its sweet-flavored vapes were more effective at helping adult smokers quit than tobacco-flavored e-cigarettes.
The agency said those studies are necessary to demonstrate that the benefits of Avail’s products to adults outweigh their risks to youth. Children, teens and young adults are more attracted to e-cigarettes that mimic the taste of sweet treats, according to the FDA.
Avail’s applications included four studies that surveyed patients on the safety and usability of a few of the company’s products and e-cigarettes overall, but that research did not make any comparisons to tobacco-flavored vapes. The company also outlined its marketing measures, including age verification for online sales, designed to prevent underage use of its flavored e-cigarettes. 
Avail in its appeal to the 4th Circuit had argued that the FDA had not said it would need to see long-term studies comparing the company’s fruit and dessert-flavored e-cigarettes with tobacco-flavored vapes. 
“The FDA says Avail and other retailers should have known what they were going to be looking for. Well, virtually nobody in the industry knew,” Heyer told CNBC.
“The lack of those comparative efficacy studies was one of the main reasons why the FDA denied these applications,” he added. “The FDA had five years to communicate this to applicants and they never did. Not a single word.”
Avail also argued that the FDA was obligated to consider the marketing plan included in its applications.
But 4th Circuit Judge J. Harvie Wilkinson wrote in December that Avail “encourages us to neglect the forest for the trees” by focusing on procedural objections rather than the FDA’s mandate to “ensure that another generation of Americans does not become addicted to nicotine and tobacco products.”
Wilkinson said the FDA did not reject the applications due to their lack of specific long-term studies. He said the agency followed its mandate by requiring strong, product-specific evidence to evaluate the benefit of new e-cigarette products to adults, which Avail did not provide.
Avail exited the retail business after selling all of its 100 brick-and-mortar stores in October 2021, a month after the FDA rejected its applications.
Avail is not the only company to challenge application rejections from the FDA.
Last year, the FDA ordered Juul products off the market, saying it did not have sufficient evidence that the Juul products weren’t posing public health risks. The e-cigarette giant, which slashed nearly a third of its workforce in a bid to avoid bankruptcy, said the FDA conducted an incorrect and incomplete assessment of its data.
The FDA is conducting a secondary review of Juul’s data and has put in place a temporary reprieve that allows all of Juul’s products to stay on the market. The review is still in progress.
However, in some cases, the FDA has rescinded, or partially rescinded, rejections following the appeal process. To date, the FDA has authorized 23 tobacco-flavored e-cigarette products and devices.
Efforts to restrict e-cigarette flavors favored by teens may have fallen flat as new brands hit the market.  E-cigarette unit sales rose nearly 47% between January 2020 and December 2022. Many popular brands of disposable e-cigarettes on the market are not FDA-approved and are illegal.
Clarification: This story was updated to reflect the nature of the FDA’s decision on Juul’s products, and that Juul items on the market remained available while the FDA reviewed its action."
